text,label
Islamic law Instant triple talaq ka kabhi samarthan nahi karta aur court ne bhi use dohraya hai.,0
"Ab cricket , baba aur Sunny Leone se Bharosa uth Gaya hai. Marne se pehle sirf do chiz dekhna chahta hu - #RamMandir & #TejoMahalaya",0
Love jihad Tripletalaq  anti romeo Anti dalit Unemployment  Gaurakshako  Se janta pareshan hai,0
"Me to someone ""Yaar, Pakistan waale India ko buri tarah peet rahe hain. Matlab Kashmir waal jashan mana rahe honge"" #sarcasm",1
In main say kisi nay b kuch niiii kiya cricket ki bhaliii k liye. Chor hain sab k sab.,0
Triple talaq ki shubhkamnaye bhi de do gende ab to bavana election bhi ho gye,0
@AnupamPkher comedian aur Bollywood characters Jo lead role me na ho usse hamesha kum log jante hai lekin aapne aur paresh rawal alag hi hai,0
Aur arakchan bus 10 saal ke liye laagu kiya gya tha... Fir baad.me.sab vote ka politics me ise badhata gya aur compulsory karta gya,0
#irony RT @techno_charan: pallu k neche chhupa k rakkha hai to dikhati kaiko nai??,0
Saal bhar Bollywood ek se ek ghatiya film diya.. Aur sare ache films #baadshaho time Aa gye,0
@Ella_Joy23 haa haa #sarcasm,0
#childkillersarkar lagata hai koi minority aur dalit nai dead kia.Aisa hota to pura vipaksh aaj road pae hota.Phr vote politics chalu hota.,0
Aur is waqt bhi b.ed Tet ko nyay na Milne ki wajah bhi shayad vote bank politics hi hai,0
AAP BHI KUCH AISA KARE KI ITIHAS AAP K CONTRIBUTION K LIE YAAD RAKHE... NA KI JOD TOD KI POLITICS K CHARAM K LIE..,0
baba ram rahim ko thanks nahi bologay cricket sikhaney ke liye? :-) :-) :-) :-) :-),0
"Chote, Chote  Bachcho ke iss  dunia se chale Jaane per Unke  Maa..Baap ko Sehyog dene ke bajaye.Raj Babber Gandi  Politics  KHEL  rahe  Hain",0
A. Jaspit bhumra #MissionLanka @SPN_Cricket,0
"Bhai kuch na kuch politics khel jayenge ye yaha bhi, dekh k",0
Mam aap kabhi BJP KA SUPPORT KARTE DIKHTE H .  BHIR DEKHTA HU SABHI PARTY KO AARE HAAATH LETE H .  KYA YE BHI EK POLITICS TO NAHI H MAM,0
"Kon political party ,ya poltical man sahi hai, koi nahi, pichle 20000 sall ya jab se politics bani hai tab se aaj tak shanti nahi hai.",0
"Hubby : ""Aaj Sabji mei Namak thoda zyada lag raha hai...!""  Wife : ""Namak barabar hai...! Sabji thodi kam thi #sarcasm #wife",1
Sachi mein yaar...... bollywood mein achhi movies bas unhe milti hai jinke naam ke peeche kapoor ho ya khan,0
Pakistan Cricket Team K Captain Sarfraz Ahmed Ne Qurbani K Liye Janwar Khareed Liya Hai,0
Cricket Main Tabdeeli Franchies Sponcer Ki Wajah Se Aa Rahi Hai Kaha Gaya Ke Franchies Lene Ke Liye Koi Tayyar Nahi Hoga: #Najam Setthi,0
Mera door door tak triple talaq se koi lena dena nahi hai...,0
#VeeruPanti modi ji ki man ki baat or veeru paji ki cricket ki baat bhulae ni bhula skte  @virendersehwag,0
Bhai sab apne jagha thik hai Aur vaise bhi Bollywood me bs akki se matlab hai baaki Bhad me jaey,0
Meray shehr ki entrance jitni pyari hoti ja rahi ha meray muhallay ki galliyaan utni hi toot'ti ja rahi ha #irony,1
Triple talaq ka jo faisla SC ne kya hai wo bahut accha hai aorton ko unka Haq mil gya---thanku SC,0
Opposition ke pas wo bhi nh hai agar insaniyat hoti to to bade bade Baat karne ke alawa aur politics karne ke alawa marne walo ke liye karte,0
And 5. 'Haath pahunche bhi na the zulf dota tak #Momin / Hathkadi daal di zalim ne khata se pehle' #Shair #Momin #Irony,0
Uday: ye aapka pyaar hai jo wapas mujhe bollywood ki taraf kheench lata hai.,0
"Aao Yaar, Namaz Parh aein.   ""Nhe Yaar tu parh aa, meray liye Dua kar dein"".   #Irony",1
May be triple talaq hua hoga bibi ka isliye gussa hai.. ya fir halala..,0
Haala Laala Josh k SAR pae Haala Laala Cricket ki Garmi  Haala Laala Zor ki jhaphy Haala Laala Ghoomti Googli Haala Laala,0
Ji is baat me ham aapse sahemat hai....phir viklp badhane ko kyu naa sochate?....padhe likhe log kyu naa politics me interest le rahe hai ?,0
"Jeene ke aarzoo mein mare ja rahe hain log, Marne ki aarzoo mein jiye ja raha hoon main. #irony",1
Azeem hain wo log jo is mulk ki awaam ki khoon paseene ki kamai lootne k baad b #PakistanZindabad k naray lagate hen.   #Irony,1
"Development tum logo ka bahut kiya congress ne 60 saal me. Daliton se bhi buri haalat me ho. Kabhi triple talaq ,shariyat ke alawa bhi socho",0
"Abe jhandu...kitne sacche ho tum janta Sab janti Hai... politics tumare baski baatnahi Hai , koi purchun ki shop open kar le ...hahahah",0
Tujhe mind hai kaha ki sochega yahi Bihar ki politics hai jise polity malum nahi WO politics me hai,0
Mubarak ko kabhi sharm to aayi nahi. Ab wo Sharm naam ke shehr mein ja raha hai. #irony,1
"Sadiyon se Hallala to aap log karwate ho apni Biwi aur behno ka, Sharma karo Hum to chahte hai ki Triple talaq, hallala polygamy band ho",0
Sahi baat kahi bhai aapne yaha to log politics mein dube huye hai aur waha bacche mar gaye,0
Jab TripleTalaq ki baat aati hai toh religion first..aur hindu rashtra ki baat aane pe kaahe itni khujli ho rahi ab? #hypocrite,0
Pakistani sabiq leg-spinner Abdul Qadir ne kaha hai ke qoumi Cricket team ko World Eleven ke khilaaf series ko aasan na samjha jaye,0
"sala do mahina gadhe ke sath log raheta he to vo bhi pasand ata he logo ko,pur rahulji itne saal politics me rahene ke baad bhi",0
bhagny aur maal bacahye ki koshish ho rahi hai politics choir deen gy,0
"nidhi rajdan kabhi kisi ko triple talaq,polygamy,multiple marraige pe chup nahi kara saki",0
Aab maaf kar dena chahiye-or azad bhi kar do becharey ko-or vo  sirf modi ji kar saktey hai - indian politics khaney ke khel nahi raha abb,0
"Dubai: #ICC ODI Ranking Jari, Junobi Africa Pehlay, Australia Dosray,Bharat Teesray Aur Pakistan Chattay Number Per Aa Gaya. #Cricket ..",0
Pyar bhai chara amaan ka sandesh do desh wasiyo ko..har waqt politics thik nahi..,0
"Triple Talaq, Gau Rakhsha , Beef Ban ye bhi desh hit Mei diya h",0
Cricket fight jaab hota hai kuch samjh mai nahi aata hai...,0
Sab Indian Chin ke maal ka berhodh Kr rahe hai bahi Indian cricket team OPPO jarsi ka prchar Kr rahi hai kya Ye Sahi hai jai hind jai Bharat pic.twitter.com/IorcV6nHso,0
"Rawalpindi: Pakistan Me World Eleven Cricket Team Ko Khushamdeed Kahtay Hai, Pur Aman Aur Khail Pasand Qaum Maizbani Ko Baytab Hai, DG ISPR:",0
@PMOIndia kyu jaurat hai #TripleTalaq pe lagam uska ek namoona,0
"dollar ki kya aukaat hai....??.....,usse mehenge to hamare tamatar hai...$$$..#sarcasm #RIPrupee",1
Kuch chadarmod kah rahe the ki hum jati ki politics nahi karte wahi masjido me meeting karwa rahe fatwe nikalwa rahe.  Dhaya ho be,0
@RavishKumarNDTV #TripleTalaq band hone se kya desh ki economy sudhar jayegi  #DalitAtrocity khatm hogi  #Vikas ki raftaar badegi,0
"#veerupanti #virendersehwag  Jangal me sher ke dahaad, Aur cricket me veeru ke maar,  Virodhi ki siitti pitty gum karne ke liye kafi hai",0
barish hui to mayor yaad agaya wo CM kahan gaya jo karachi sarkon pat raat ko cricket khelta tha bachon k sath,0
Sanskaari-Song .... #UseHeadPhones #BollywoodSongs #Bollywood #HindiDiwas #AppleEvent #bhabhijiGharperhaipic.twitter.com/PULM9j4ycD,0
Manoj ji ye aam aadmi hai logo ke liye apni politics to banati hai,0
Bollywood Industry me talent bhi bhot hai or chutye logo ki kami bhi nahi hai.,0
"#Doklam Chinese President  ""Kamino.....Tumhara triple talaq aur RamRahim ka topic khatam ho jaye tho meri dhamki pur bhi focus Karna """,0
"Chal fut.  Owaisi k chamcho se me baat nahi karta, Jo Hindus ko mitane ki kasam kha chuka Hai..saala triple talaq to mitta nahi chale ladne",0
Abhi bhi aap cricket dekhte ho . Ab pahle jaisa cricket nai hai bhai jaan .bakwaas ho gaya hai sub.2011 is the best team,0
Baadsha udhaar ka nasib leke nahi aaya usne apni kismat khud banaai hai ) aur ye sacchi hai Akshay kumar sir self made superstar bollywood,0
BC Julie ka advertising kar rahe hai match me.. kya faltugiri hai.. Cricket me paise ke liye kuch bhi kar rahe hai..  #INDvSL #T20I,0
pata nahi chalta ye log rajniti me hai ya Bollywood ki pari kalpana me ? ek ungli bata ke puri train rokdena chahte hai,0
@narendramodi POLITICS SE DESH BANAAO DESH BADHAAO DESH KO DEKHO DESH KA KAAM KARO DESH PAR DHYAAN LAGAO DESH KE LIYE DRAMA KARO,0
Parents ke sath hone ke bawajood agar tum kisi ladki ko side se checkout kar lete ho to tumhe bharat ratna dia jayega #sarcasm #sarcastic,1
Ye chacha pehle actor Tha ab Villain ho Gaya ek Gujarat me Drama School KE badle .....aur hume sikhata Hai Politics,0
"Cricket bhi khel liya kro bhai,,",0
bas dard itna hai ki bharat me marne k bad bhi politics nahi khatm ho rhi chahe wo rohit vemula ho ya gorakh pur k bacche so sad,0
Yaahn politics arooj pr aur khan sahb ko visit ki parhi hai,0
Bollywood: Piracy roko lekin kaise?Jab mere UAE Aur Pak me bathe mere dost mujhe HD print ka torrent bhej dete hai.zee se acha prnt hota h,0
yaar kal tumhare jaane ke baad hum log discuss kar rahe they ki tum peeth peeche baatein karte ho ......   #irony,1
@AnupamPkher aap ki soch k log kam hain. Aisa q hai ki ek vishesh vichar dhara k log hi bollywood/media me aa pate hain?,0
Bharat mata kae unsaputo ko bar bar naman jinki vajha sae hum ajj aram sae hai.bharat mata ki jai.daish sae jada kuch nahi politics bhi nahi pic.twitter.com/muNJjNtUFt,0
Jao Apne Maa Bahan ko #TripleTalaq n Halala se Ajaadi Dilao Tab Baat Karna,0
very important day for bangladesh cricket aus ko test me haraya woh din door nahi jab bangladesh kisi khitab ko jite pic.twitter.com/qkrsDOomcv,0
#TripleTalaq hhahaha abb unhe pata chalega ki ghar ka yudh vish yudh se bada houta hai.. abb ladne ke liye energy hii nahin bachegii,0
ussase jayada dukhad congress ka nichi koti ki politics jaise mauka mila ho mayavati aur akhilesh ka bayan km se km sahi to tha,0
Ckt News: S Ajmal  Sohail khan k BaaD Ab  Umar Akmal Aur SharJeel khan Ko Be Wajah Cricket se Door Kiya Ja Raha Hai J Miandaad,0
"batting tujhe milti nahi apne gali cricket ki team me bhi,aur baaten tujhe indian cricket team ki karni hai.",0
Acha wo triple talaq wala thappad kise pada tha,0
Aur aaj jaan buj ker khanoon ko challenge karte hue yeh kaam kiya yeh hai Rss ki politics aur niyat,0
"Purane jumle bilkul naye Andaz mei, pata nahi muslim kyo nahi maan rahe hai ki india ka vikas triple talaq se ruka hua hai,,,",0
"Agar mian saab cricket captain bante to buhat Pehle nikaale jaa chuke Hote, aur phir poochte,  Mujhe kion nikaala",0
"Bhai sahab sabko apni bhavishya ki chinta he. Aap apni dekho, Nithish jee apni dekh li. Waise ""Every thing is fair in love and politics"".",0
@narendramodi ji kya ghar pane ke liye hume bhi politics khelni padegi jaise neta vote pane ke kiye khelte hain.#ModiSaveAmrapaliBuyers,0
@SkyisNeela Kuttey! #sarcasm wala tag remove ker diya! Allah kerey aaj raat Balthazar ki baat pakki hogayi ho!,0
Aap log Aarakshan rupi Bhik nahi le aur apne aap Ko itna strong banayen ki netaon Ko ispar politics karne ka mauka mat dijiye.,0
Pata nahi itni mushkil ky waqt mein kuch logon ko Politics pr hi bolna zaruri hota hai...jaisy ye baarish Politics walon ny karwai hogi...,0
#Star Bharat bahut trailer katwa raha hai# #bollywood#Edit,0
Jitni mushkil cricket wapis Pakistan mey laana tha uss sey bht zyada mushkil karachi mey laana hai. Karachi walo sabar karo,0
Sanghi protest karen to politics koi aur kare to desh dhro,0
Bollywood ko bachane ke liye akshay kumar ko 4 filme krni chahiye lekin wo bhi 2 film kar rahe h is sal,0
Cricket News  Dear Virat sir hum Chahiye jai ki sir aaj bhi aap pichle match wali hi form jaari Rakhe,0
logo ko dikhana hai ki wo cricket bahut samajte hai...,0
Aaj kal zamana aisa hai ki nudity porn site pe kam #instagram pe zyaada dikhti hai #bollywood #whatever,0
Shukriya bhai kuch log hai bas gandi politics karte rehte hai,0
"Panchyet meting me ise vi Jada log ate hai,apko logo ki ishara samajna chahiye,WO log Hindu Muslim politics nhi chate hai, dvlpmnt chats hai",0
"@narendramodi @AmitShah Sir aapko esliye vote nhi diya tha ki aap bhi Cheap Votebank politics kare, Haryana m aapne sharamsaar kar diya.",0
Jis din say cricket ko jana hai  Tum ko hi behtrain mana hai @SAfridiOfficial @DheetAfridian,0
BJP ke leaders ka muh  kyun band hai koi kuch bolta  kyun nahi triple talaq pe to bahut Mubarak de rahe the un  ladkiyun ko,0
Baraye Sharif sb tu laiey they innko chotay Sharifs ko politics mein pasaiy baanay kay liye.  Kaam hi innohnay yehi kia .,0
"Nahi bhai, Aj tak Bollywood me ek h movie hit hui hai aur uska naam hai DESHDROHI",0
feel for them yaar.. badd se badtar hote jaa rhi hai inki cricket,0
"Kabhi edher kabhi udhar, achcha lagta hai, politics mein.khattar should resign.",0
Baadshah hum maidan ke. Cricket hain jaise bhagwan se. Bhagwan ko fir jagana hain. Lanka dehen karke ana hain. #VictoryCharm,0
Agar politics par baat karna nahin ati..tu ghatya baat bhi na karo  Warna bhoat kuch sunanay ko milay gha,0
International Cricket Kabhi Pakistan Bhi Ayega Ya Hamesha Pakistan ke Dil se Hokar Hi Jata Rahega?,0
@myogiadityanath sir aap bahut acha Kam krrhe hai ... Par uttar Pradesh cricket association ka bhrastachar kab khtm krenge sir,0
Kismat kab palti maare Bollywood me koi nahi jaanta..isiliye kisi ko chota nahi samjhana chahiye...,0
"aap bahut achhi commentary karte hain , aap cricket me bhi kijiye naaa",0
politics ki to baat kr hi mat bhai... Sab jaante thye ki ussne ye kaand kiya tha...so phele bhi kyo de rkhi thi z+,0
Yeh Pakistani politics main in to nae ho raha? ya wese iske relations he Ch Sarwar ke sath so milne gaya he? Kuch din pehle IK ke sath tha,0
Ye bhi mat bhulo ki triple talaq ko ban lagane ke liye kisne jor lagaya.baba ko bhi saza bjp ke raj me hi hui .case b bjp k time hi chla tha,0
sahi hai triple talaq me PM ne baat ki  aurat koi bache paida krne ki machine nahi hai,0
"Kuch Nahi Hai Yaar Hum Bhi Insan Hain Woh Bhi Zinda,,Hamare Pas b Cricket Heroes Hain Bas Soch Ka Farq Hai.",0
"Cow ki mahtta ko hamare poorvajo ne hazaro sal pahale samjha& sadiyo se seva kar rahe  Parantu aaj gau par politics & gaumenia,dikhava,dhong",0
"Roti ke sath khao aachar , ab cricket main raaj chalti hain pandya ka yaar! #ViruPanti",0
Bhai unfortunately kuch gandagi aisi hai yaha ki drainage se bhi nahi niklegi..  Pathar fekne walo ko india intolerant lagta h.. I.e. #irony,1
Ye manusmriti ki burai ker dega but allah ki likhi us ghatiya kitab ki nhi jisme triple talaq aur halala jaisi ghatiya bate dali hui h,0
Dekhta hai kabhi cricket sale tere jaise 10 khde ho Jaye na ek ke upar ek tab bhi bouncer nhi khel payega or na hi seam Smaj payega,0
Agar bhart ke kisi bhi politics Wale me hai dam Vijay Mallya Ko la Sakta hai,0
Tum politics chhod tumhare bas ki baat nahi hair.,0
"Thode din rukh ja bhai, delhi ka lounda laga hua hai, anushka pelne se fursat mil gayi toh shart laga le cricket ka bhagwan bhi badal jayega",0
@vijayrupanibjp CMO Gujarat Triple Talaq Ka To Post Maar Rahe The Ab #Ram_Rahim Ka 1Post Bhi Nahi Lanat Hai Tumhare Jeso Pe Jat Pe Lado Bs,0
Brother fan me drama kya? Politics me drama chalga Bhai but fan me drama  Jai Shri RAM  Jai Shri Krishna  Har Har mahadev pic.twitter.com/CELkCU5IS6,0
lolz.. bjp wale pakde ja rahe carores of rs k sath aur doosro ko bhrasht bol rahe ho #irony,1
Raja Thakur Bihar me badh k Karan halaat kharab hain aur tum politics batiya Rahe ho.  Wah re Jan Neta....,0
Koi baat nahi dum tu bahut h beta. Bus Abe dekhte jao tum. Abe tumhare aami l liye gd news same valo h. Triple talaq. Aisi h marnege tumhari,0
"jisey gaurakshak,rape,murder aur riots ,unemployment,corruption kuch nahi nazar aata hai only triple talaq wah",0
Akshay kumar -  5Hits/Superhits in 20 months Achche din akki ke hai yaa Bollywood ke? Samajh ni aa raha,0
#VandeMataramIndiaTV inse poochiye Kab tak Maa apne laal ko khoti rahengi Kab tak hum laashein ginengey.. Politics kyu laash par,0
"Hum jinke rights k liye Halala aur triple talaq ko ban karwana chahte hain, wo 72 hatte katte mardon k liye patthar maar rhi hain...",0
"Triple Talaq BJP ke influence se ho sakta hai tere hisaab se aur ye BJP ke influence se nahi huya, chup kar be, din bhar bakchodi karta hai",0
Desh ki politics kuch bhi kraa sakti hai,0
Abb gujrat me modi ka triple talaq hone wala he.  Jasodaben medaan me aane wali he ab.,0
Kriti Sanon at the launch of Sonakshi Raaj store in Delhi.  #Bollywood,0
Uk domestic dekhna is good...because aap cricket ko ek dam paas se dekh sakte ho...,0
Abhi Hamare contrary main triple Talaq valid agar koi husband apni wife ko dete hai to unlegel nahi hai.... aur log e se ka fayad le rahe h.,0
Bhade ki media. Sirf jhooti baat phailate ho. Besharam. Bacho k maut p bhi politics and jhooti safai. Sharm Karo,0
Aaj hemari politics aise gandi ho geyi kuch aadmi ke chakkar me kewal vote bank ke liye.wo Desh ko barbaad kar rehi ha.,0
sahi kha tejashwi ko bhagao or bhagao... kyuki ye cricket ke field me bhag to nhi paya sayad raajniti me bhagna sikh jaye,0
"Unoda mathula thaan jiziya, triple talaq ela irukae.Unga mathula thaan unglukulae adichitu savuringalae",0
Jarurat hai ek bar Politics ko side par rakhkar in jaiso ko milkar sabak sikhane ki...@OfficeOfRG @PMOIndia,0
So sad #NarendraModi g kaha ho beheno ki hifazat ka new rasta banao Hindu samaz me #TripleTalaq lago karo jai hind,0
"Koi bhi insaan apne logo ko hi bolta hai, jaise Apne Maa baap, thik waise hi Mamta ji ne kiya hai. Aur rahi baat politics ki to pahle insaan",0
"Insaan apney amal se pehchana jata hai, warna achi baatein tu deewaron pe bhe likhi hoti hein -  #Irony: Her fb wall.",1
fake ravjadeja pehli baar kuch sahi bola hai aapne politics se hatkar,0
Aaj TV me aapke mukhyalya ke sambe launda nalla dance dekha... Aap logo ke kabiliyat pe hame kabhi sak nahi tha.... Bewkofo ki politics RJD,0
top 5 bollywood movies  -taare zameen par -anjaana anjaani -kuch kuch hota hai -dilwale dulhania le jayenge -kal ho naa ho,0
"log kya kahte hai kya nahi wo hakikat nahi hoti ,aaj hum sirf politics agende main ji rahe hai news wale or netao ki soch ko ji rahe hai",0
So @kfc ne aaj ek cricket fan ko bhuke marne se bacha liya...,0
Triple talaq khatam kar denge toh halala ka taste aur paise kaise milenge.. Lol,0
bhai wo log kitna cricket khelnge..!! insaan hain wo bhi..!! time milega toh hi toh khel paayenge..!! Ashwin wagehra toh khel hi rahe hain,0
Pakistan me bhi triple talaq nahi hai.,0
Aap logo ke jivan ki commentary achhi kar lete ho... Cricket kyu nahi try karte,0
@SPN_Cricket dhoni ko test bhi khelna chahy,0
Abe o bulle teri himmat kaisi huee uske bare me is trah ke word use karne ka tu insan hai ya janwar teri bollywood career chaupat ho ri hai,0
Pak Cricket Team K Fast Bowler Roman Raees Aaj Zindagi Ki Nai Inning Shuro Kar Rahay Hen Roman Raees Aaj Dulhaniya Ghar Layen Gay. IMRAN ALI,0
Kami bhai aap achay admi ho - doa hay aap kamiyab rahain hamesha - domestic cricket main,0
#TripleTalaq Hindu women to Modi Ji : Tin Talaq nipat jaye to Saat Janm wala matter dekh lijiye please. pic.twitter.com/qDEm62dfp5,0
"Bollywood ki anokhi masti, manoranjan aur mazza dekhiye #BigZeeEntertainmentAwards par, 19th Aug shaam 7 baje sirf #BIGMagic par!pic.twitter.com/gaDNH3KwWK",0
